lon,lat,time,Ampl
141.950729370117,49.8693389892578,10,0.143602085338058
141.920547485352,50.0247039794922,10,0.145703362835568
141.889892578125,50.1796836853027,10,0.145051332135972
141.858764648438,50.3342781066895,10,0.144170001018614
141.8271484375,50.4884910583496,10,0.137046657352278
141.556121826172,51.7087020874023,10,0.198854405254683
141.519912719727,51.8595848083496,5,0.207895230429319
141.483184814453,52.0101089477539,11,0.2943185033621
141.445907592773,52.1602783203125,11,0.564725606540288
141.408096313477,52.3101005554199,11,0.869752562458877
141.369735717773,52.4595680236816,11,1.00032124394947
141.330825805664,52.6086921691895,11,1.0236523728473
141.291366577148,52.7574729919434,12,1.02556538608573
141.251327514648,52.9059104919434,12,1.03022075957955
141.085525512695,53.4962882995605,12,1.14540785949427
139.703079223633,57.3500633239746,12,0.637146441251386
121.255935668945,73.0531616210938,8,0.186059872181348
113.897506713867,75.197998046875,12,0.360615537596656
107.148300170898,76.537712097168,1,0.351898577790667
106.715133666992,76.6087417602539,1,0.34395293024214
101.693435668945,77.3262786865234,1,0.398960368134391
143.5,-66.8103713989258,8,0.23498389931889
143.5,-38.8712692260742,7,0.226401720183976
143.5,-12.8898735046387,5,0.0294475549338498
143.5,-12.6460552215576,6,0.0467932849543421
143.5,-8.96321582794189,7,0.19562519537429
143.5,-8.71618556976318,7,0.243999635988747
143.5,-3.24825859069824,7,0.0190501925590473
143.167266845703,41.9056396484375,1,0.136800793537294
142.941116333008,44.6874313354492,2,0.203561830272267
142.924209594727,44.8570289611816,1,0.201972997114224
142.735198974609,46.5269012451172,1,0.290633826975093
142.580047607422,47.6686782836914,1,0.472788369965638
142.556259155273,47.8300399780273,1,0.452640191052086
142.052444458008,50.6640396118164,10,0.132984715013136
142.019989013672,50.8177490234375,10,0.134450528722983
141.987045288086,50.9710845947266,10,0.143214583067984
141.953598022461,51.1240501403809,10,0.152465059179402
141.919631958008,51.2766418457031,10,0.165908925125152
141.885177612305,51.4288673400879,10,0.17874547692121
141.850189208984,51.5807304382324,10,0.200704227976693
141.667373657227,52.3346710205078,11,0.869755971456052
141.629211425781,52.4844017028809,11,0.943074725937981
141.590484619141,52.6337852478027,11,0.970369172180198
141.470977783203,53.0798873901367,12,1.13168242506457
141.43000793457,53.2279090881348,12,1.1543338498827
141.388473510742,53.3755989074707,12,1.15382767949263
139.909851074219,57.5227699279785,12,0.647252185383659
122.126266479492,72.926139831543,12,0.52830413149164
121.851951599121,73.0274200439453,12,0.532926240621078
113.842651367188,75.3691635131836,12,0.35872033764507
107.436767578125,76.6312713623047,1,0.364655653608869
107.001663208008,76.702766418457,1,0.357760249149584
101.953163146973,77.4253692626953,1,0.384655358536221
143.75,-66.8103713989258,8,0.233603668473024
143.75,-40.029483795166,7,0.236928086963406
143.75,-39.8377876281738,7,0.237731680069632
143.75,-39.6455535888672,7,0.229096655488064
143.75,-38.8712692260742,7,0.226042618989493
143.75,-14.3476552963257,12,0.0874561971709742
143.75,-14.1053228378296,4,0.0511645109000204
143.75,-13.8627319335938,4,0.0365587707377518
143.75,-13.6198883056641,5,0.0589643654780922
143.75,-13.3767938613892,5,0.0343326519181035
143.75,-13.1334543228149,5,0.025846591381831
143.75,-8.46899127960205,7,0.191600680013347
143.75,-8.22163867950439,7,0.226108678919298
143.75,-3.49782538414001,7,0.0205091320011589
143.407333374023,42.0927124023438,1,0.15044980716304
143.395278930664,42.2701301574707,1,0.156870151261614
143.210632324219,44.5296859741211,2,0.20961537386474
142.989288330078,46.5420227050781,1,0.295083847931871
142.858184814453,47.5234527587891,1,0.44313834367523
142.787170410156,48.0082702636719,1,0.402515649532936
142.762649536133,48.1690254211426,1,0.408700450767955
142.737716674805,48.3293533325195,1,0.409559013755068
141.811218261719,52.8079986572266,12,1.10777387377021
141.771575927734,52.956958770752,12,1.09831617937623
141.731384277344,53.1055793762207,12,1.10734457808646
141.690612792969,53.2538604736328,12,1.11345900756645
140.116760253906,57.695484161377,12,0.647167938787844
122.446929931641,72.9998931884766,12,0.533035242601432
113.78539276123,75.540168762207,12,0.353434876170748
107.728958129883,76.7245254516602,1,0.364859642148339
107.291915893555,76.796501159668,1,0.356789052785983
102.216697692871,77.5242385864258,1,0.270009582425737
144,-67.006477355957,8,0.235266494706685
144,-66.9086227416992,8,0.231873445182096
144,-40.2206420898438,7,0.194607499118341
144,-39.4527854919434,7,0.184221860283353
144,-38.6763610839844,7,0.232320803650756
144,-14.3476552963257,2,0.0738377674531184
144,-7.97413206100464,7,0.225354095381611
144,-3.74732565879822,7,0.0245931497461484
143.634994506836,42.4566993713379,1,0.152899476692434
143.47966003418,44.3709182739258,1,0.217874538646475
143.283782958984,46.2258377075195,1,0.29456266986756
143.263793945312,46.3916625976562,1,0.303560060412205
143.201522827148,46.8864326477051,1,0.472867057807106
143.179992675781,47.0504608154297,1,0.441409929048716
143.158065795898,47.2140464782715,1,0.420466193199355
143.1357421875,47.3771934509277,1,0.390249822622497
142.967926025391,48.5071792602539,1,0.39133363538707
142.942260742188,48.666919708252,1,0.399381180034392
141.910263061523,53.4278297424316,12,1.20491207587519
140.385360717773,57.7293167114258,12,0.610258111553829
123.040733337402,72.9705963134766,12,0.558149345902553
114.101348876953,75.625846862793,12,0.354982514305196
108.459648132324,76.7441024780273,1,0.355771097346226
107.585960388184,76.8899459838867,1,0.345294357665963
106.24388885498,77.1016616821289,1,0.332778179927941
105.788177490234,77.1703109741211,1,0.317926956440809
102.484115600586,77.6228637695312,1,0.355801576362445
100.006942749023,77.9148254394531,1,0.2419421168319
99.5004653930664,77.969970703125,1,0.251677729614994
144.25,-67.006477355957,8,0.230278784168523
144.25,-40.029483795166,8,0.17822943555646
144.25,-39.8377876281738,8,0.197731961558627
144.25,-39.6455535888672,7,0.172156540802552
144.25,-38.4809226989746,8,0.230251926823481
144.25,-14.1053228378296,3,0.0294461765183371
144.25,-7.97413206100464,7,0.18614379167731
144.25,-3.74732565879822,7,0.0230222580120768
143.874572753906,42.6430854797363,1,0.15796067001914
143.748229980469,44.2111358642578,1,0.220193950172265
143.557281494141,46.0737648010254,1,0.277108291349274
143.455947875977,46.9018135070801,1,0.365791872810329
143.172103881836,48.8445243835449,1,0.394602732124221
143.145706176758,49.0036888122559,1,0.413550970970144
143.118865966797,49.1624450683594,1,0.424828275275034
142.171432495117,53.4536628723145,12,1.27718429702409
140.593048095703,57.9020347595215,11,0.626038027671794
123.366027832031,73.043083190918,12,0.562700753362821
114.044204711914,75.7968063354492,12,0.355524338210127
109.193489074707,76.761474609375,1,0.349277637550951
107.438735961914,77.0550918579102,1,0.333577506824644
106.989318847656,77.1261520385742,1,0.333262507841545
106.077690124512,77.2653884887695,1,0.324867942069457
103.242370605469,77.6592102050781,1,0.338930507886435
100.76879119873,77.9587936401367,1,0.249209223799473
99.2390975952148,78.1255340576172,1,0.252470201888978
144.5,-67.1034622192383,8,0.225571533906976
144.5,-41.3562889099121,7,0.155664537927811
144.5,-41.1683616638184,7,0.173029745577381
144.5,-40.9798965454102,7,0.186590953463063
144.5,-40.7908935546875,7,0.235601792185053
144.5,-38.4809226989746,7,0.231312905759053
144.5,-14.1053228378296,3,0.0235045397437622
144.5,-7.72647523880005,7,0.163539176100486
144.5,-3.74732565879822,7,0.0179690368649702
144.5,7.47867298126221,1,0.00872916755376411
144.5,13.3767938613892,11,0.0444692904634539
144.114013671875,42.8292999267578,1,0.165667025540516
144.001113891602,44.2227821350098,1,0.228902696349404
143.791809082031,46.2546195983887,1,0.2563242558853
143.772033691406,46.4209098815918,1,0.257724162797254
143.751876831055,46.5867500305176,1,0.266262592623064
143.731353759766,46.752140045166,1,0.277081412766104
143.375152587891,49.181079864502,1,0.347306693164895
142.432754516602,53.4792976379395,12,1.36565010449271
142.264251708984,54.070873260498,12,0.940209920092375
142.220657348633,54.2179527282715,12,0.856787371893967
140.800933837891,58.0747451782227,12,0.617571201337736
140.738510131836,58.2136077880859,11,0.659036785036925
123.423454284668,73.218635559082,12,0.558293755190237
123.149848937988,73.3216323852539,12,0.554710142144553
113.984619140625,75.9675979614258,12,0.352910072631525
113.598747253418,76.0521926879883,12,0.339631441674374
109.930236816406,76.7766342163086,1,0.340000451141762
106.371208190918,77.3601684570312,1,0.309705508397441
103.52067565918,77.7568740844727,1,0.315875217624727
101.031791687012,78.0587768554688,1,0.245174102271707
99.4917297363281,78.2268524169922,1,0.25448347116448
144.75,-67.1034622192383,8,0.227933987177098
144.75,-41.7305107116699,8,0.15511226470281
144.75,-41.5436706542969,7,0.176080887213704
144.75,-40.6013488769531,7,0.23581836125528
144.75,-38.4809226989746,7,0.235034708903105
144.75,-14.3476552963257,4,0.0300909219774963
144.75,-7.72647523880005,7,0.128698346747163
144.75,-3.99675464630127,7,0.0184446168043897
144.75,7.2307300567627,1,0.00874689399520177
144.75,7.72647523880005,1,0.0100264089520387
144.75,13.1334543228149,10,0.0173403570061782
144.75,13.6198883056641,10,0.0519308994887623
144.366302490234,42.839183807373,1,0.166036474228596
144.269165039062,44.0616912841797,1,0.223468034385788
143.631546020508,49.1995735168457,1,0.397662834194783
142.653213500977,53.653377532959,12,1.34351098603011
142.611602783203,53.801685333252,12,1.22197146605355
142.569412231445,53.9496688842773,12,1.14454030302364
142.439361572266,54.391674041748,12,0.742016189552759
140.946166992188,58.3862915039062,11,0.642952262204197
123.20378112793,73.4970397949219,12,0.552432312634296
113.531425476074,76.2225189208984,12,0.341495099503345
113.135894775391,76.3060150146484,12,0.344209468682986
112.735954284668,76.3887023925781,12,0.342867370245115
110.669639587402,76.7895660400391,1,0.330116382054488
106.202056884766,77.5237884521484,1,0.304341811696721
105.730926513672,77.5919189453125,1,0.305201031754064
105.255432128906,77.659049987793,1,0.30786351791062
104.775611877441,77.7251586914062,1,0.309229986412552
104.291496276855,77.7902374267578,1,0.2399205639929
101.807907104492,78.0998382568359,1,0.246213741837341
99.7484436035156,78.3279571533203,1,0.254067087370619
145,-67.1034622192383,8,0.230239133989964
145,-42.4724578857422,7,0.178632633144174
145,-42.287784576416,7,0.16243950671771
145,-42.1025695800781,7,0.169713415792657
145,-41.9168128967285,7,0.175014129734915
145,-40.6013488769531,7,0.238828959780394
145,-38.4809226989746,8,0.242359234484169
145,-14.5897264480591,5,0.0402394239801311
145,-7.97413206100464,7,0.0820394361011681
145,-4.24610805511475,7,0.0184414356512597
145,7.47867298126221,12,0.00550572252974087
145,13.3767938613892,8,0.017918667320564
144.618606567383,42.8489952087402,1,0.173916532628542
144.522033691406,44.0729598999023,1,0.215093356543222
143.914413452148,49.0584449768066,1,0.411421542547901
143.88801574707,49.2179298400879,1,0.356182360200874
143.503524780273,51.2556419372559,1,0.501513545125881
143.470626831055,51.4097442626953,1,0.508900791966291
143.437225341797,51.5634803771973,1,0.52134549679667
143.403335571289,51.716854095459,12,0.516901395528117
143.368942260742,51.8698692321777,12,0.503625011619769
143.334030151367,52.0225296020508,12,0.495834127845525
143.298614501953,52.1748313903809,12,0.492372967361014
143.262664794922,52.3267822265625,12,0.483535200917812
142.702438354492,54.4184226989746,12,0.666525576791229
141.217361450195,58.4201164245605,11,0.60155335407834
123.25732421875,73.67236328125,12,0.534554412367465
112.654998779297,76.5582122802734,1,0.34385571012654
112.245010375977,76.6397476196289,12,0.318248874869142
111.830490112305,76.7204360961914,12,0.315689068876274
111.411437988281,76.8002700805664,1,0.313049444048559
102.590667724609,78.1386260986328,1,0.241433338305447
100.009323120117,78.4288482666016,1,0.257478013072507
145.25,-67.006477355957,8,0.225744720067178
145.25,-42.8401718139648,7,0.163906187795093
145.25,-42.6565856933594,7,0.178008393349375
145.25,-40.7908935546875,8,0.239631966781357
145.25,-38.4809226989746,8,0.249646055692895
145.25,-14.8315315246582,4,0.0323296434034822
145.25,-7.97413206100464,7,0.0736476098221191
145.25,-4.24610805511475,7,0.016866375876858
144.870941162109,42.8587341308594,1,0.181902231379188
144.774932861328,44.0841445922852,1,0.228372245676025
144.196640014648,48.9162979125977,1,0.417559557823241
144.035186767578,49.8710556030273,1,0.470166220163022
144.006729125977,50.0287971496582,1,0.462574994266656
143.977798461914,50.1861534118652,1,0.445060696585642
143.948425292969,50.3431243896484,1,0.430542917128285
143.918579101562,50.4997100830078,1,0.421511239655906
143.888275146484,50.6559181213379,1,0.414205359842108
143.857498168945,50.8117485046387,1,0.408451680155753
143.826232910156,50.9672050476074,1,0.403794438275062
143.794494628906,51.1222877502441,1,0.152861733418773
143.486526489258,52.5017051696777,12,0.431773156901604
143.449737548828,52.653205871582,12,0.433463869692076
143.41242980957,52.8043594360352,1,0.438010411378298
143.374588012695,52.9551734924316,12,0.436426517733984
143.336196899414,53.1056442260742,12,0.447473567650607
143.297271728516,53.2557792663574,12,0.449258724304029
143.257797241211,53.405574798584,12,0.445260876931491
143.2177734375,53.5550422668457,12,0.442378718398517
143.177185058594,53.7041778564453,12,0.445951910692952
143.136032104492,53.8529815673828,12,0.459610135893761
143.094314575195,54.0014610290527,12,0.476012947926768
143.052032470703,54.1496162414551,12,0.493261899733541
143.009155273438,54.2974510192871,1,0.514171340897827
141.488876342773,58.4536743164062,12,0.578185160956413
123.593658447266,73.7448425292969,12,0.528527223145407
103.379806518555,78.1751251220703,1,0.233901198265008
99.7426300048828,78.5846557617188,1,0.235139790557226
98.1239776611328,78.7431793212891,1,0.217970577414496
97.5770111083984,78.7936859130859,1,0.215369936464092
97.0264892578125,78.843017578125,1,0.217629117241381
96.4725036621094,78.8911666870117,1,0.216185376164715
95.915153503418,78.938117980957,1,0.216194495048605
95.3545532226562,78.9838790893555,1,0.217547144986666
94.7908020019531,79.0284271240234,1,0.21229229787308
145.5,-67.5824966430664,8,0.247890390121844
145.5,-67.4874954223633,8,0.248063682564114
145.5,-67.006477355957,8,0.228430373956412
145.5,-43.0232124328613,7,0.171243213621825
145.5,-40.7908935546875,7,0.260901310538037
145.5,-38.6763610839844,8,0.254892423875605
145.5,-16.5163860321045,2,0.0629567012306599
145.5,-16.276554107666,3,0.0428732623584978
145.5,-16.0364284515381,3,0.04516727930308
145.5,-15.7960119247437,1,NaN
145.5,-15.5553112030029,3,0.0421660367511211
145.5,-15.3143272399902,2,0.0401121804453793
145.5,-15.0730667114258,3,0.0375751289357472
145.5,-7.97413206100464,7,0.0671730731861357
145.5,-4.49538087844849,7,0.0164703066414989
145.5,15.0730667114258,10,0.0850119030543229
145.110565185547,43.0451698303223,1,0.202225807133154
145.013000488281,44.2685356140137,1,0.219307470454351
144.427322387695,49.0942687988281,1,0.470960097362776
144.401214599609,49.2542304992676,1,0.473415774403631
144.374694824219,49.4137878417969,1,0.463297694446428
144.347732543945,49.5729484558105,1,0.382623519515122
144.320327758789,49.7317123413086,1,0.429678426170167
141.698150634766,58.6263008117676,12,0.604921088978156
129.957595825195,71.0898361206055,10,0.375140947051984
129.751281738281,71.2036819458008,10,0.348289635570325
129.542373657227,71.3171844482422,10,0.35909819869291
123.9326171875,73.8168716430664,12,0.515423573101363
104.175048828125,78.2093048095703,1,0.235486515937421
100.008438110352,78.6855545043945,1,0.239575131845363
98.92529296875,78.7933044433594,1,0.220549968898949
94.4462966918945,79.1769561767578,1,0.218226417515439
145.75,-67.5824966430664,8,0.240773084808833
145.75,-67.3920822143555,8,0.237933360810876
145.75,-67.296272277832,8,0.236600021840537
145.75,-67.2000579833984,7,0.238221545905087
145.75,-67.1034622192383,8,0.234740832973914
145.75,-43.3876609802246,7,0.150150678538735
145.75,-43.2057113647461,7,0.177172993602386
145.75,-40.9798965454102,7,0.284147382329468
145.75,-38.8712692260742,8,0.263581404964389
145.75,-16.7559223175049,2,0.0772071228823412
145.75,-8.22163867950439,7,0.0539529539088671
145.75,-4.74456834793091,7,0.0217568946417931
145.75,14.8315315246582,10,0.0819719325033587
145.75,15.3143272399902,10,0.0828614426667641
145.363037109375,43.0549659729004,1,0.203335419700875
145.336853027344,43.4073829650879,1,0.308959109628168
145.323303222656,43.5828437805176,1,0.223569776566586
145.309463500977,43.7578125,1,0.201149436428232
145.295303344727,43.9322853088379,2,0.0733397901583995
145.266052246094,44.2797622680664,1,0.222154628076343
141.907699584961,58.7988929748535,12,0.601040761150703
130.689010620117,70.921875,6,0.541544780169472
130.488479614258,71.0367813110352,10,0.394345860742133
129.660583496094,71.4929504394531,10,0.334772899292947
129.447006225586,71.6061019897461,10,0.321738301208425
129.230697631836,71.7188873291016,8,0.267164171520406
124.55313873291,73.784294128418,12,0.494863909977658
106.94539642334,77.9708023071289,1,0.240495778878305
106.460144042969,78.0399398803711,1,0.242606723499626
104.472114562988,78.3060913085938,1,0.223129175345292
100.278717041016,78.7862319946289,1,0.241939506738638
99.7352447509766,78.8411483764648,1,0.231242412397769
94.0930023193359,79.3248977661133,1,0.212259197856827
146,-67.5824966430664,8,0.234448278340617
146,-43.5690727233887,7,0.152113654373618
146,-40.9798965454102,7,0.302896715580377
146,-39.0656394958496,8,0.270408927116682
146,-17.2340850830078,2,0.0838669707327347
146,-16.9951572418213,2,0.0807595938663566
146,-8.22163867950439,7,0.0555409467877592
146,-5.49157285690308,7,0.0173709678222565
146,-5.24266910552979,7,0.0150104437190188
146,-4.99366569519043,7,0.0148446153859811
146,15.0730667114258,10,0.0781292302105143
145.615524291992,43.0646896362305,1,0.204064301013789
145.589492797852,43.4175071716309,1,0.31497228405572
145.548217773438,43.9430160522461,2,0.0736088476796454
145.533843994141,44.1172027587891,1,0.226746647090575
142.117553710938,58.9714393615723,12,0.551067722798909
131.214538574219,70.8666000366211,10,0.418953551399885
129.345306396484,71.8946075439453,10,0.298716987672195
129.124130249023,72.0070266723633,10,0.293665185208813
125.443405151367,73.6443023681641,12,0.464748436739635
125.171943664551,73.7498779296875,12,0.459633298391652
107.742919921875,77.9940719604492,1,0.226854818857365
106.279998779297,78.203010559082,1,0.236875479428074
105.280616760254,78.3371276855469,1,0.230820794620234
100.553565979004,78.8866653442383,1,0.237991033205107
100.006210327148,78.9420547485352,1,0.230374491791154
93.7306518554688,79.4722366333008,1,0.205579110366897
146.25,-67.5824966430664,8,0.232680840802804
146.25,-43.5690727233887,7,0.160740294983603
146.25,-40.9798965454102,7,0.312577377204077
146.25,-39.0656394958496,8,0.266249093876202
146.25,-18.1866779327393,3,0.114106142378285
146.25,-17.9490070343018,3,0.10804617113281
146.25,-17.7110137939453,3,0.102450380508132
146.25,-17.4727058410645,3,0.0931586203656253
146.25,-8.71618556976318,6,0.0456369108135621
146.25,-8.46899127960205,7,0.0514259804564648
146.25,-5.49157285690308,7,0.0165073005539054
145.855255126953,43.2511978149414,1,0.226377463382459
145.815139770508,43.7787857055664,1,0.276779858637229
145.786880493164,44.1280555725098,1,0.226567752481834
145.772277832031,44.3019638061523,1,0.229139634265192
142.327743530273,59.1439399719238,11,0.522273706233054
131.543716430664,70.9261169433594,10,0.429418687071614
129.46044921875,72.0702590942383,11,0.303712568216142
126.056396484375,73.6071548461914,11,0.442292595701098
107.579490661621,78.1583480834961,1,0.232723371787179
107.089469909668,78.2285232543945,1,0.236884823012413
106.094604492188,78.3657684326172,1,0.238840210070556
105.589820861816,78.4328155517578,1,0.232039450859733
100.833106994629,78.9868545532227,1,0.238886695148666
100.281845092773,79.042724609375,1,0.235553398687068
93.3589630126953,79.6189575195312,1,0.201394941800532
92.759765625,79.6589050292969,1,0.195203747235575
92.1577529907227,79.6975860595703,1,0.190753367478642
91.5530471801758,79.734992980957,1,0.182164801011784
90.9458160400391,79.771125793457,1,0.18035802562932
146.5,-67.6770782470703,8,0.230695432737547
146.5,-43.5690727233887,7,0.164362611713309
146.5,-40.9798965454102,7,0.322224730956106
146.5,-38.8712692260742,8,0.236454854696419
146.5,-18.897741317749,3,0.142218563759471
146.5,-18.6610488891602,2,0.128074262194336
146.5,-18.4240283966064,3,0.111579743099379
146.5,-8.96321582794189,5,0.0427445708501975
146.5,-5.49157285690308,7,0.0187721616491109
146.5,-1.99959397315979,12,0.011484883669709
146.054138183594,43.9642295837402,1,0.289572121096708
146.010620117188,44.4865684509277,1,0.234299957069321
142.602462768555,59.1771049499512,11,0.498745588471384
131.678756713867,71.1014938354492,10,0.432435580155242
129.576171875,72.2458267211914,11,0.32722771752095
126.667388916016,73.5682067871094,8,0.175814418453722
106.913764953613,78.3919906616211,1,0.244653986199955
105.903816223145,78.528190612793,1,0.232714800746715
100.562271118164,79.1431579589844,1,0.238745144815661
100.002655029297,79.1983337402344,1,0.239293726830255
90.5307235717773,79.9135894775391,1,0.181275826709363
146.749984741211,-67.7712478637695,8,0.229358686200531
146.75,-43.7499351501465,7,0.196052596790283
146.75,-40.9798965454102,7,0.330162216491957
146.75,-38.6763610839844,8,0.18682012279352
146.75,-19.1340980529785,2,0.151327523733042
146.75,-9.21007823944092,6,0.0443295294279194
146.75,-5.74037265777588,7,0.0148321993612086
146.75,-2.24942183494568,12,0.0123427476014246
146.75,-1.74972796440125,12,0.0122150778453047
146.293045043945,44.1495094299316,1,0.27618587376749
146.263916015625,44.4976577758789,1,0.247733753244442
142.877532958984,59.2099876403809,11,0.48581832088543
131.814559936523,71.2768020629883,11,0.42525507949241
129.692504882812,72.4213256835938,11,0.352498178404363
129.464797973633,72.5337600708008,11,0.355803815829161
127.276275634766,73.527473449707,8,0.181517979149568
105.707466125488,78.6902770996094,1,0.236658527305369
100.847602844238,79.2433395385742,1,0.239416199548545
100.283920288086,79.2990036010742,1,0.241391075955808
90.7292098999023,80.0210723876953,1,0.181402723382991
146.999984741211,-67.8649978637695,7,0.231413252478927
147,-43.5690727233887,7,0.193792531941081
147,-40.9798965454102,7,0.340883028714677
147,-38.6763610839844,8,0.158713256348679
147,-19.1340980529785,2,0.136654657516217
147,-9.45676803588867,7,0.0427285701897218
147,-5.74037265777588,7,0.0152094048117984
147,-2.24942183494568,1,0.0139189650079002
147,-1.74972796440125,12,0.0123894593896428
146.573883056641,43.8096351623535,1,0.242772569169608
146.531860351562,44.3346214294434,1,0.250845409844052
143.152954101562,59.2425804138184,11,0.477455012834514
131.951171875,71.4520263671875,11,0.442405507586456
129.579605102539,72.7091751098633,11,0.367419577494688
127.882934570312,73.4849624633789,11,0.412420973189187
105.505378723145,78.8520126342773,1,0.240939464604418
104.977005004883,78.9173965454102,1,0.241484073332648
104.443511962891,78.9816589355469,1,0.24823653816892
101.137969970703,79.34326171875,1,0.238986974895896
99.9978256225586,79.4543762207031,1,0.247188976066781
92.1848678588867,80.0552673339844,1,0.183653611071754
91.559684753418,80.0925064086914,1,0.184726138365506
147.249984741211,-67.8649978637695,8,0.228580570035106
147.25,-43.3876609802246,7,0.154100193753667
147.25,-40.9798965454102,7,0.386839295553802
147.25,-38.4809226989746,8,0.1516017704107
147.25,-19.3701171875,2,0.143371819256718
147.25,-9.70328140258789,7,0.0382116846336436
147.25,-7.47867298126221,7,0.0158804508050381
147.25,-7.2307300567627,7,0.0120011338767085
147.25,-6.98265075683594,1,0.0106246547976434
147.25,-5.74037265777588,7,0.010852241680313
147.25,-2.24942183494568,12,0.0126372499678808
147.25,-1.74972796440125,12,0.0124737170057323
146.840179443359,43.6436004638672,1,0.230300996708134
146.813262939453,43.9954299926758,1,0.232161763919948
146.770614624023,44.5195655822754,1,0.25053449462982
143.4287109375,59.2748870849609,11,0.471305100490025
132.088653564453,71.6271591186523,11,0.455978006919528
129.695098876953,72.8844909667969,11,0.385806443250768
129.459869384766,72.9965438842773,11,0.393392372406171
129.22151184082,73.1082000732422,11,0.396069552013438
128.979995727539,73.2194442749023,11,0.402989133451802
128.735260009766,73.3302764892578,8,0.180594642736425
128.487274169922,73.4406890869141,11,0.399260271628645
104.218902587891,79.1418762207031,1,0.237013240169103
103.671905517578,79.2044143676758,1,0.24552114435074
103.119804382324,79.2658004760742,1,0.249701091172004
102.000534057617,79.3850708007812,1,0.243206910206263
100.285011291504,79.555046081543,1,0.247059462645614
92.4041137695312,80.1617431640625,1,0.188597524696508
91.7727661132812,80.1993637084961,1,0.187385166685143
147.499984741211,-67.8650054931641,8,0.227693227071457
147.5,-43.2057113647461,7,0.193682724893572
147.5,-43.0232124328613,7,0.144386851265131
147.5,-40.7908935546875,7,0.335482812539644
147.5,-38.2849540710449,8,0.150126322493652
147.5,-19.3701171875,2,0.135450781121925
147.5,-9.94961357116699,7,0.0332592600127512
147.5,-7.47867298126221,7,0.0112578901323037
147.5,-6.98265075683594,1,0.0117228332319033
147.5,-5.98906373977661,7,0.015601624049389
147.5,-1.99959397315979,12,0.0123486337302981
147.079879760742,43.8297920227051,1,0.233128264044954
147.038421630859,44.3559532165527,1,0.268092663575598
147.00927734375,44.704345703125,1,0.257352056973005
143.704818725586,59.3069038391113,12,0.474803866015271
132.227066040039,71.8022079467773,11,0.467822122317596
102.871284484863,79.4243774414062,1,0.2447504723159
99.9917526245117,79.7101898193359,1,0.252219825298337
91.349723815918,80.3427658081055,1,0.184001964502659
147.749984741211,-67.8650054931641,8,0.226524017398283
147.75,-43.0232124328613,8,0.181917603881639
147.75,-40.7908935546875,8,0.310188470141521
147.75,-40.029483795166,8,0.316899547502603
147.75,-39.8377876281738,8,0.207004352744681
147.75,-38.0884552001953,8,0.150742478692335
147.75,-19.6057929992676,2,0.148336391697204
147.75,-10.1957597732544,7,0.0260435336882711
147.75,-7.72647523880005,1,0.00985832195134137
147.75,-6.98265075683594,1,0.0133391438057461
147.75,-6.23764181137085,1,0.00762238060977236
147.75,-5.74037265777588,7,0.0130969617333267
147.277435302734,44.5411148071289,2,0.279134166534279
147.24787902832,44.8889579772949,1,0.258415997328224
143.981262207031,59.3386306762695,11,0.458285393417953
132.366439819336,71.9771575927734,11,0.452764156424945
100.28515625,79.8108520507812,1,0.246946898113222
91.5653610229492,80.4497299194336,1,0.187678437790607
147.999984741211,-67.8650131225586,8,0.22568915192265
148,-42.8401718139648,8,0.194495181616101
148,-42.6565856933594,8,0.196508170935769
148,-42.4724578857422,8,0.188523881835903
148,-40.7908935546875,8,0.200034682585529
148,-40.4112663269043,7,0.348757390979155
148,-40.2206420898438,8,0.34921521565209
148,-39.6455535888672,8,0.131089887759038
148,-37.8914260864258,9,0.148049468200888
148,-19.8411273956299,2,0.149471782641625
148,-10.1957597732544,7,0.0264164332828983
148,-7.97413206100464,7,0.00955759461680282
148,-6.73443984985352,1,0.0121187901379851
148,-6.48610210418701,1,0.0100556061080988
148,-5.98906373977661,2,0.00763601999174454
148,-5.49157285690308,7,0.00925895983773672
147.516372680664,44.7261047363281,2,0.275472070965076
147.486404418945,45.0734062194824,1,0.261426538571167
144.258041381836,59.3700675964355,10,0.160142295812396
133.704940795898,71.4480895996094,11,0.468770838848417
133.511764526367,71.5662155151367,11,0.459536477336993
133.316040039062,71.6840286254883,11,0.449999246171631
133.117721557617,71.801513671875,11,0.446330548528691
132.916778564453,71.9186782836914,11,0.448452743582547
99.9844665527344,79.9657669067383,1,0.253362237522783
99.3799209594727,80.0190200805664,1,0.257969799833845
98.7705535888672,80.0710067749023,1,0.256180544006983
98.1564712524414,80.1217193603516,1,0.256552649877159
97.5377960205078,80.1711349487305,1,0.256988547380393
92.4392852783203,80.5190811157227,1,0.190080302082932
148.249984741211,-67.8650131225586,8,0.224419154710281
148.25,-42.287784576416,8,0.186813202969058
148.25,-42.1025695800781,8,0.183482840091152
148.25,-40.7908935546875,8,0.156303774078124
148.25,-40.6013488769531,8,0.165996720770586
148.25,-39.8377876281738,8,0.144418562924473
148.25,-37.8914260864258,8,0.145795874377102
148.25,-19.8411273956299,2,0.152888202326913
148.25,-10.1957597732544,7,0.0256711946799568
148.25,-8.46899127960205,7,0.0189800470932223
148.25,-8.22163867950439,7,0.0168636407023513
148.25,-5.74037265777588,1,0.0138654276827243
147.755264282227,44.9109268188477,1,0.23312927585006
147.724884033203,45.2576866149902,1,0.258093678158437
144.595642089844,59.2600326538086,11,0.438992399705655
