id,lat_req,lon_req,lat_near,lon_near,dist_km,depth,max_max,ti_max_max
27,35.177,-120.76000000000001,35.079799652099609,-120.72407531738281,11.291191727427544,46.370010375976562,0.36624355593722996,2010-01-21T23:00:00
28,19.283000000000001,166.61699999999999,19.3701171875,166.5,15.638257445053057,3103.023681640625,0.54713654518127441,2006-08-31T10:00:00
29,21.966999999999999,-159.34999999999999,21.942922592163086,-159.25,10.654946856178135,1815.203369140625,0.16179365554912908,1996-03-04T11:00:00
30,30.672000000000001,-81.466999999999999,30.769433975219727,-81.260040283203125,22.555795050910163,11.878391265869141,1.4764588857514698,2017-09-11T12:00:00
31,26.129999999999999,-81.807000000000002,26.032598495483398,-82.0008544921875,22.1841559598986,11.051290512084961,1.1425451395716555,2024-09-27T00:00:00
32,44.625,-124.04300000000001,44.568187713623047,-124.20719146728516,14.454013380821564,59.739139556884766,0.72828506714914498,1995-12-12T21:00:00
33,60.558,-145.75299999999999,60.561317443847656,-145.98501586914062,12.68601732538462,12.217516899108887,0.93157346877730851,2023-12-24T08:00:00
34,60.119999999999997,-149.42699999999999,59.907749176025391,-149.3626708984375,23.870476319248592,10,0.76862851513320041,2023-12-24T10:00:00
35,43.344999999999999,-124.322,43.396747589111328,-124.51532745361328,16.652442242400806,114.57671356201172,0.59464217975184896,1995-12-12T17:00:00
36,36.604999999999997,-121.88800000000001,36.566921234130859,-121.95767211914062,7.5249929020271189,28.59556770324707,0.40680098854925706,2010-01-21T23:00:00
37,29.727,-84.981999999999999,29.71453857421875,-84.755867004394531,21.881029448957761,10,1.7382995613182541,2005-07-10T19:00:00
38,40.767000000000003,-124.217,40.730033874511719,-124.36785888671875,13.356481316579423,50.399585723876953,0.43814256447512057,1995-12-12T12:00:00
39,18.460000000000001,-66.117000000000004,18.661048889160156,-66,25.531970298171107,1524.366943359375,0.30134726675918733,2017-09-06T23:00:00
40,36.183,-75.747,36.169471740722656,-75.563865661621094,16.50631932947654,25.507148742675781,1.0284439890672781,2003-09-18T17:00:00
41,29.263000000000002,-89.956999999999994,29.283439636230469,-90.00390625,5.0857815315312971,10,1.4162828394535709,2008-09-01T13:00:00
42,53.880000000000003,-166.53700000000001,54.007843017578125,-166.5472412109375,14.231306886436531,60.467235565185547,0.6110758789999704,2024-01-03T09:00:00
43,27.579999999999998,-97.216999999999999,27.562692642211914,-97.250991821289062,3.8638564959449968,10,0.88043825477881277,2020-07-25T19:00:00
44,30.25,-88.075000000000003,30.336673736572266,-88.006752014160156,11.654264819280625,10,2.664163752453232,2005-08-29T17:00:00
45,29.73,-93.870000000000005,29.700141906738281,-93.753776550292969,11.704796080164174,10,3.610790503875454,2008-09-13T08:00:00
46,38.912999999999997,-123.708,38.879425048828125,-123.66667175292969,5.1701210652820153,23.074775695800781,0.37555538988612158,2010-01-21T23:00:00
47,69.316999999999993,16.149999999999999,69.284782409667969,15.95388126373291,8.4998834562599388,17.200895309448242,0.78805524737118005,2024-02-01T05:00:00
48,-8.9299999999999997,-140.08199999999999,-8.9632158279418945,-140,9.734920483111539,494.66445922851562,0.081075921654701233,2002-08-13T14:00:00
49,7.1079999999999997,171.37200000000001,6.9826507568359375,171.25,19.378756836479724,2083.77099609375,0.10172169028194741,2015-03-10T19:00:00
50,-21.199999999999999,-159.78700000000001,-21.245691299438477,-159.75,6.3656626284626441,157.20236206054688,0.30338090658187866,2005-02-06T18:00:00
51,28.414999999999999,-80.593000000000004,28.442422866821289,-80.503662109375,9.2528850661065984,10,0.88737288322279884,2016-10-07T08:00:00
52,34.408000000000001,-119.685,34.316371917724609,-119.73069763183594,11.018255143043874,140.50643920898438,0.34776139675030898,2010-01-21T19:00:00
53,-2.2719999999999998,40.902999999999999,-2.2494218349456787,41,11.066079790859488,10,0.1234318781482631,2012-02-29T10:00:00
54,16.754999999999999,-22.983000000000001,16.755922317504883,-22.75,24.808692017381681,53.638504028320312,0.11718458933731642,2020-09-07T20:00:00
55,18.09,-67.938000000000002,18.186677932739258,-68,12.589168319280354,749.00811767578125,0.19635375377586167,2017-09-21T01:00:00
56,9.9879999999999995,-83.019999999999996,9.9496135711669922,-83,4.7975629873449783,10,0.10920579921879561,2017-10-05T12:00:00
57,33.618616670000002,130.40778330000001,33.780601501464844,130.44168090820312,18.282852664503633,10,0.48925655293746262,2022-09-05T19:00:00
58,36.201383329999999,133.3311167,36.136199951171875,133.38951110839844,8.9448976907303468,147.0811767578125,0.3412658706426836,2004-09-07T08:00:00
59,34.488616669999999,133.94945000000001,34.413761138916016,133.93246459960938,8.4680197199225287,10,1.081454021916249,2004-08-30T13:00:00
60,34.009166669999999,134.58778330000001,34.030433654785156,134.69049072265625,9.7567828179799463,33.407569885253906,0.54239041274728739,2018-09-04T03:00:00
